Reaction_ID,MaxBiomass.2,minFlux.2,maxFlux.2
PFK,0.0,0.0,1000.0
DMPPS_syn,0.00388559107740559,0.0,0.00388559107740578
ANS2,0.00256259101630951,0.0,0.00256259101630955
3OAS160,0.0128579551570291,0.012857696289802,0.0128579551570292
ACHBSb,0.0124421163073877,0.01244186581218,0.0124421163073877
PC20M,1.95693671870499e-06,1.95689732e-06,1.95693671870499e-06
ADSS,0.00629430366723286,0.00629417694498608,0.00629430366723586
THRPDC,1.95693671870499e-06,1.95689732e-06,1.95693671870499e-06
MPOMOR_1,0.000491803301399979,0.0004917934,0.000491803301399979
EX_cynt_e,0.0,0.0,0.0
IPPMIa,-0.0188723655644538,-0.0188723655644538,-0.0188719856100761
SPMS,3.34954749992296e-05,3.349480064e-05,3.34954749992296e-05
EX_h_e,-2.61568394161737,-2.62202526893677,-1.27725681042321
BPNT,0.00551136150971384,0.00551125055032301,0.00551136150971394
ICDHyr,0.0,0.0,159.619641000646
TMDS3,0.000204147036586787,0.000204142926526,0.000204147036586787
GLYOX_1,0.0,0.0,0.0
MTRI,3.34954749992296e-05,3.34948006184277e-05,3.34954749992296e-05
CTPS2,0.00131900423267569,0.001318977677367,781.896602881598
FE3tex,0.000612657723423409,0.000612645388855526,0.000612657723423415
GTHS,0.0,0.0,781.895283903851
AHSERL2_1,0.00325485150827317,0.00325478597885,0.0032548515082732
PEPC,0.0,0.0,486.961442849692
CHORM,0.0154397297318463,0.0154394188861033,0.0154397297318463
NTRARf2,0.374607722307408,0.374600117976109,0.377707722307408
FE2tex,0.0,0.0,0.0
G6PDA,0.0,0.0,999.916766610146
MPML,0.000491803301399979,0.0004917934,0.000491803301399979
Nat_Kpp,5.91632031236392e-07,0.0,0.0
PDH,0.0,0.0,119.57108433182
TPI,-2.12261599077831,-481.851933157984,-2.12259094468533
E4PD,1.00122343747697e-05,1.00120328e-05,1.00122343747697e-05
GAPD,0.0,0.0,994.934705591439
CPPPGO,0.00160988947977648,0.00160985706812,0.00160988947977651
PRMICI,0.00509427880143903,0.00509417623911,0.00509427880143903
CAT,0.0430241612229855,0.0,245.983195622754
GLUR,-0.00262370454983885,-120.353323837754,-0.00262365172716272
OCBT,0.0137234118155425,0.0137231355241738,0.0137725627842915
NI2tex,0.0,0.0,0.0
GLGC,0.0149852746114383,0.01498523866878,1000.0
PYK,0.241247826416744,0.0,1000.0
CA2t2pp,0.0,0.0,1000.0
ALAR,0.0052474090996777,0.00524730345443913,0.00524740909967778
SULR_2,0.00494924343873446,0.00494914379638001,0.00494924343873451
ADCS,2.91720101555775e-05,2.91714228399971e-05,2.91720101555607e-05
UGMDDS,0.00262370454983885,0.0026236517272,142.23526932613
GLCDBRAN3,0.0,0.0,999.892722262651
IG3PS,0.00509427880143903,0.00509417623911,0.00509427880143903
RPI,0.923753047021313,0.92374154581637,162.163886516011
NAt3pp,1.98999936285781,-781.145318734627,1.98999995449071
MNtex,0.0,0.0,0.0
GLYCLTDx,-0.0270193422564084,-4.84841943543161,-0.0270190111773385
FMNRy_1,1.95693671870499e-06,1.95689732e-06,1.95693671870499e-06
GHMT2r,0.0113443616258703,-2.39935618534359,94.4818639396243
COBALT2tex,1.95693671870499e-06,1.9568973357309e-06,1.95693671870503e-06
PGPP_OLE_PALM,0.000109106819327758,0.000109104622697,0.000109106819327758
CU2tex,0.0,0.0,0.0
MEOHtrpp,0.0,-1.00121753520154e-05,0.0
MEOHtex,0.0,-1.00121753520153e-05,0.0
H2Otcx,0.0,0.0,0.0
Zn2tex,0.0,0.0,0.0
EX_photon410_e,0.0,-1000.0,0.0
EX_photon430_e,-0.000491803301399979,-1000.0,0.0
EX_photon450_e,0.0,-1000.0,0.0
EX_photon470_e,0.0,-1000.0,0.0
EX_photon490_e,0.0,-1000.0,0.0
EX_photon510_e,0.0,-1000.0,0.0
DM_amob_c,1.00122343747697e-05,1.00120328e-05,1.00122343747699e-05
ADNK1,0.000558202619367202,0.000558191381159606,1000.0
OPMEACPD,1.00122343747697e-05,1.00120328e-05,1.00122343747697e-05
OPMEACPR,1.00122343747697e-05,1.00120328e-05,1.00122343747697e-05
EX_photon530_e,0.0,-1000.0,0.0
EX_photon550_e,0.0,-1000.0,0.0
SPP,0.0805816980846686,0.0805816904,781.975865594306
SPMDtex,0.0,0.0,0.0
AGPAT160,0.000235027035566041,0.000235022303803,0.000235027035566049
EX_photon570_e,0.0,-1000.0,0.0
EX_photon590_e,0.0,-1000.0,0.0
EX_photon610_e,0.0,-1000.0,0.0
AGPATACP_HDE_PALM,0.00563625705010348,0.00563614357621,0.0056362570501035
LEUtex,0.0,0.0,0.0
BTS6,1.00122343747697e-05,1.00120328e-05,1.00122343747697e-05
QUERT,0.0,0.0,0.0
EX_photon630_e,0.0,-1000.0,0.0
EX_photon650_e,-15.1513111343008,-1000.0,0.0
EX_photon670_e,0.0,-1000.0,0.0
EX_photon690_e,-18.0442106908857,-1000.0,0.0
PMEACPE,1.00122343747697e-05,1.00120328e-05,1.00122343747697e-05
G3PAT160,0.000235027035566041,0.000235022303803,0.000235027035566049
GLUDGE_OLE_PALM,0.000187143267756532,0.00018713950003,0.000187143267756532
G3PAT161,0.00563625705010348,0.00563614357621,0.0056362570501035
HCO3tex,1.99,0.74996580637489,1.99000000000001
G3PAT1819Z_1,0.000545534096638789,0.000545523113485,0.000545534096638796
EPMEACPR,1.00122343747697e-05,1.00120328e-05,1.00122343747697e-05
GLUDGE_OLE_HDE,0.000218213638655515,0.000218209245394,0.000218213638655515
GLUDGE_OLE_PALM,0.000218213638655515,0.000218209245394,0.000218213638655515
GLUDGE_HDE_PALM,0.00388733602488035,0.003887257761744,0.00388733602488035
GLNtex,0.0,0.0,0.0
AGPAT161,0.0,0.0,0.0
AGPATACP_OLE_HDE,0.000218213638655515,0.000218209245394,0.000218213638655501
AGPATACP_OLE_PALM,0.000327320457983273,0.000327313868091,0.0003273204579833
GLUDGS_OLE_HDE,0.000218213638655515,0.000218209245394,0.000218213638655515
CYNTtex,0.0,0.0,0.0
GLUDGS_OLE_PALM,0.000218213638655515,0.000218209245394,0.000218213638655515
GLUDGS_HDE_PALM,0.00388733602488035,0.003887257761744,0.00388733602488035
ARGtex,0.0,0.0,0.0
GLUDGS_OLE_PALM,0.000187143267756532,0.00018713950003,0.000187143267756532
TYRTRS,0.00549602080677884,0.00549591015624,0.00549602080677884
DAGK160,0.0,0.0,999.9997742855101
MOBDtex,0.0,0.0,0.0
DAGK_HDE_PALM,0.0,0.0,999.995589210474
DAGK161,0.0,0.0,1000.0
NH4tex,0.0031,0.0,0.00310000000001764
SQDGS_PALM_PALM,3.85757664009525e-05,3.8574989761e-05,3.85757664009525e-05
SO4tex,0.00551136150971384,0.00551125055032301,0.00551136150971396
SQDGS_HDE_PALM,0.000523542304578433,0.000523531764182,0.000523542304578433
PGPS_OLE_PALM,0.000109106819327758,0.000109104622697,0.000109106819327758
DGDGS_HDE_PALM,0.000560446563684187,0.0005604352803,0.000560446563684187
PTRCtex,0.0,0.0,0.0
DGDGS_PALM_PALM_c,4.39180348150181e-05,4.391715062e-05,4.39180348150181e-05
NO3tex,0.374607722307408,0.374600117976111,0.377707722307404
DGDGS_OLE_HDE,0.000109106819327758,0.000109104622697,0.000109106819327758
DGDGS_OLE_PALM,0.000109106819327758,0.000109104622697,0.000109106819327758
CDPDAGS_OLE_PALM,0.000109106819327758,0.000109104622697,0.000109106819327758
GLNTRS,0.0119191385489572,0.01191889858278,0.0119191385489572
METTRS,0.0032448392738984,0.00324477394605,0.0032448392738984
SERTRS,0.0127487714475583,0.01274851477851,0.0127487714475583
NAtex,4.55101562176393e-08,4.55092958873138e-08,4.55101562176334e-08
PROTRS,0.0134928261675072,0.01349255451852,0.0134928261675072
GLYTRS,0.0127416399326707,0.0127413834072,0.0127416399326707
CYSTRS,0.00164737993905611,0.00164734677261,0.00164737993905611
CA2tex,0.0,0.0,0.0
ARGTRS,0.0137234118155425,0.01372313552421,0.0137234118155425
Ktex,5.91632031236392e-07,0.0,5.91632031236392e-07
TRPTRS,0.00256259101630951,0.00256253942406,0.00256259101630951
HISTRS,0.00509427880143903,0.00509417623911,0.00509427880143903
CO2tpp,0.75,0.74996580637485,1.99000000000001
PHETRS,0.00994370892506742,0.00994350872991,0.00994370892506742
EX_pi_e,-0.0355792852618466,-0.0355792852618466,-0.0355785689495827
ASNTRS,0.0108351482860285,0.01083493014366,0.0108351482860285
ASPTRS,0.0108351482860285,0.01083493014366,0.0108351482860285
UDPGLDC,0.0,0.0,0.0
PItex,0.0355792852618466,0.0355785689495827,0.0355792852618417
AGTi,0.0,0.0,1000.0
DBTS,1.00122343747697e-05,1.00120328e-05,1.00122343747697e-05
THRTRS,0.0078541750629746,0.00785401693608,0.0078541750629746
LEUTRS,0.0188723655644538,0.01887198561003,0.0188723655644538
ILETRS,0.0124421163073877,0.01244186581218,0.0124421163073877
CHLADMT_1,0.0,0.0,0.0
LYSTRS,0.0116291236101912,0.01162888948284,0.0116291236101912
AOXSr2,1.00122343747697e-05,1.00120328170306e-05,1.00122343747697e-05
AMAOTr,1.00122343747697e-05,1.00120328170306e-05,1.00122343747697e-05
LIPOS2,1.00122343747697e-05,1.00120328e-05,1.00122343747697e-05
ALATRS,0.0227210064321765,0.02272054899366,0.0227210064321765
TRNFE,0.000158011262496366,0.000158008081257321,0.000158011262496366
VALTRS,0.0134215110186303,0.01342124080542,0.0134215110186303
FMETTRS,0.0,0.0,0.0
BACCL,1.00122343747697e-05,1.00120328e-05,1.00122343747697e-05
BTNPL2,0.0,0.0,0.0
LIPAMPL_1,0.0,0.0,0.0
LIPOCT,1.00122343747697e-05,1.00120328e-05,1.00122343747697e-05
LIPATPT_1,0.0,0.0,0.0
ZXANHX,0.000113496457406664,0.0001134941724,0.000113496457406664
PHOA410um,0.0,0.0,1000.0
PHOA430um,0.0,0.0,1000.0
CPH4S,0.0,0.0,0.0
OGMEACPR,1.00122343747697e-05,1.00120328e-05,1.00122343747697e-05
CDGS,0.0,0.0,0.0
PHOA450um,0.0,0.0,1000.0
PHOA470um,0.0,0.0,1000.0
PHOA490um,0.0,0.0,1000.0
CCGS,0.0,0.0,0.0
CDGR,0.0,0.0,0.0
PHOA510um,0.0,0.0,1000.0
PHOA530um,0.0,0.0,1000.0
PLYCOI,0.000218629322550415,0.0,0.000218629322550419
PHOA550um,0.0,0.0,1000.0
SAMTRI,0.0,0.0,0.0
EPXQR,0.0,0.0,0.0
UPPRT,0.0,0.0,0.0
PHOA570um,0.0,0.0,1000.0
PHOA590um,0.0,0.0,1000.0
PHOA610um,0.0,0.0,1000.0
ZCARDS,0.000218629322550415,0.0,0.000218629322550419
PHOA630um,0.0,0.0,1000.0
PHOA650um,15.1513111343008,0.0,1000.0
PHOA670um,0.0,0.0,1000.0
UDPGD,0.0,0.0,0.0
GMAND,0.0,0.0,0.0
GFUCS,0.0,0.0,0.0
PHOA690um,18.0442106908857,0.0,1000.0
NADDP,0.0,0.0,999.698569963157
DM_pho_loss_c,0.75756555671504,0.0,1000.0
ETCHLAS,0.0,0.0,1000.0
ETBCARO,0.0,0.0,1000.0
COLIPAabcex,0.00315836511974184,0.00315830153286424,0.00315836511974184
MLDCP1App,0.0,0.0,0.0
CDPGLC46DH,0.0,0.0,0.0
AACPS6,0.0,0.0,0.0
ALDR18,2.43187924124951e-05,2.4318302806e-05,2.43187924124951e-05
ALDDC17,2.43187924124951e-05,2.4318302806e-05,2.43187924124951e-05
ALCD19,0.0,0.0,0.0
THZT,9.69366328102705e-06,9.69346811999922e-06,9.69366328102705e-06
MLDCP1Bpp,0.0,0.0,0.0
PHYPQOX,0.000218629322550415,0.0,0.000218629322550419
MLDCP2App,0.0,0.0,0.0
MLDCP2Bpp,0.0,0.0,0.0
LALGP,0.0,0.0,120.350700186031
AGM4Pt2pp,0.0,0.0,142.232645674395
AGMt2pp,0.0,0.0,130.379925201529
CXANHX,4.88867162287143e-06,4.8885732e-06,4.88867162287143e-06
OGMEACPS,1.00122343747697e-05,1.00120328e-05,1.00122343747697e-05
A5PISO,0.0,0.0,0.0
KDOPS,0.0,0.0,0.0
KDOPP,0.0,0.0,0.0
EX_meoh_e,0.0,0.0,1.00121753520153e-05
NO2tex,0.0,0.0,0.0
KDOCT2,0.0,0.0,0.0
EGMEACPR,1.00122343747697e-05,1.00120328e-05,1.00122343747697e-05
DXYTST,9.69366328102705e-06,9.69346811999922e-06,9.69366328102705e-06
UAG2E,0.0,0.0,0.0
OANTS,0.0,0.0,0.0
ACGAMT,0.0,0.0,0.0
Htabcpp,0.625684578759553,0.0,1000.0
ETAPCPSII,15.1513111343008,0.0,1000.0
STCHLPSIum,0.0,0.0,942.297375005668
DEXZEAX,0.0,0.0,86.9565217391304
PFOR,0.0,0.0,0.0
ACMAMT,0.0,0.0,0.0
ICLIPAabcpp,0.00315836511974184,0.00315830153286424,0.00315836511974184
ICLIPAS,0.0,0.0,0.0
MOAT_1,0.0,0.0,0.0
MPTG,0.000874568183279616,0.000874550575733334,71.1171973877728
MPTG2,0.000874568183279616,0.000874550575733334,47.4117564420411
UAGPT3,0.00262370454983885,0.0026236517272,142.23526932613
GLYCOX1,9.69366328102705e-06,9.69346811999922e-06,486.96145254315
UM4PL,0.0,0.0,142.232645674393
UM3PL,0.0,0.0,142.232645674401
PAPPT3,0.00262370454983885,0.0026236517272,142.23526932613
OANTIabcpp,0.00315836511974184,0.00315830153286424,0.00315836511974184
OANTILpp,0.00315836511974184,0.00315830153286424,0.00315836511974184
MDDCP1pp,0.0,0.0,71.1163228371982
MDDCP2pp,0.0,0.0,47.4108818914654
STACPSI,0.0,0.0,987.168678577289
UDCPDP,0.00262370454983885,0.0026236517272,142.235269326123
MLTGY1pp,0.0,0.0,71.116322837196
ETCPC,15.1513111343008,0.0,1000.0
GLYCOX2,0.0,0.0,486.96144284968
NO2tabcpp,0.0,0.0,0.0
MLTGY2pp,0.0,0.0,0.0
MLTGY3pp,0.0,0.0,0.0
MLTGY4pp,0.0,0.0,47.4108818914654
AGM4PA,0.0,0.0,142.232645674395
FALGTHLs,1.00122343747697e-05,0.0,1.00122343747697e-05
CLtex,0.0,0.0,0.0
EX_cl_e,0.0,0.0,0.0
AM3PA,0.0,0.0,142.232645674395
AM4PA,0.0,0.0,142.232645674393
SK_fum_c,0.0,0.0,8.5484062776614e-06
MALCOAMT,1.00122343747697e-05,1.00120328e-05,1.00122343747697e-05
DM_succ_c,0.0,0.0,8.54840567354742e-06
AGM3PApp,0.0,0.0,0.0
AGM4PApp,0.0,0.0,130.379925201529
UM4PCP,0.0,0.0,142.232645674393
SK_akg_c,0.0,0.0,6.83872502792171e-06
MDRPD,3.34954749992296e-05,3.349480064e-05,3.34954749992296e-05
NGAM_D1um,0.00161981666466743,0.00147596948527796,1.38827684255483
PSICRum,0.0,0.0,983.760490605407
AM4PCP,0.0,0.0,142.232645674395
4PCP,0.0,0.0,142.232645674395
AGM4PCP,0.0,0.0,142.232645674397
AGMH,0.0,0.0,142.232645674395
PSIICRum,0.0,0.0,130.743742479011
DM_ac_c,0.0,0.0,1.70968125934917e-05
AGM3PH,0.0,0.0,142.232645674397
DM_lac__D_c,0.0,0.0,1.13978750529188e-05
ENOPH,3.34954749992296e-05,3.349480064e-05,3.34954749992296e-05
NGAM,0.0,0.0,245.204614948739
QULNS,9.91211203101515e-05,9.91191247200762e-05,9.91211203101515e-05
AGM4PH,0.0,0.0,142.232645674395
LADGMDH,0.0,0.0,120.350700186031
ILETA,-0.0124421163073877,-0.0124421163073877,-0.0124418658122067
ALAGLUE,0.0,0.0,120.350700186031
CELLSYN,0.0,0.0,0.0
ALAALAabcpp,0.0,0.0,0.0
LEUTA,-0.0188723655644538,-0.0188723655644538,-0.0188719856100761
ARD,3.34954749992296e-05,3.349480064e-05,3.34954749992296e-05
VALTA,0.251337975669376,-0.0134215110186303,999.986578759195
NDPK3,0.0049830833962551,0.00477155866767823,0.00498308339626874
NDPK6,0.0,-0.000204147036586793,0.0
NDPK1,1.60695023126749,1.50337138991968,1000.0
4PEPTabcpp,0.0,0.0,130.379925201529
ALAALAD,0.0,0.0,999.997376348273
ADPGLC,0.0,0.0,999.698569963161
NDPK8,0.000204147036586787,0.000204142926577333,0.000204147036586787
UNK3,3.34954749992296e-05,3.349480064e-05,3.34954749992296e-05
NDPK5,0.00025358284753134,0.000253577742228117,0.00025358284753134
DALAabcpp,0.0,0.0,142.232645674394
NDPK4,0.000204147036586787,0.000204142926577333,0.000204147036586787
ZISO,0.000218629322550415,0.0,0.000218629322550419
NDPK2,0.099716909978853,0.0997165170479093,1000.0
3OAR180,0.000569852889051284,0.000569841416336203,0.000569852889051492
3OAR140,0.0128579551570291,0.0128576962897569,0.0128579551570292
PAPA160,0.000225719034157485,0.000225714489791,1000.0
PHEOASE,0.0,0.0,0.0
PAPA_HDE_PALM,0.00441087832945878,0.004410789525926,1000.0
PAPA161,0.0,0.0,1000.0
PAPA_OLE_HDE,0.000218213638655515,0.000218209245394,1000.0
ACGK,0.0137725627842914,0.01377228550341,0.0137725627842914
MCTP2App,0.0,0.0,47.4108818914654
MCTP1App,0.0,0.0,71.1163228371982
MCTP1Bpp,0.0,0.0,0.0
LEUabcpp,0.0,0.0,0.0
ACLSa,0.0447432745154717,0.04474237370603,0.0447432745154725
SULabcpp,0.00551136150971384,0.00551125055032301,0.00551136150971384
PAPA_OLE_PALM,0.000218213638655515,0.000218209245394,1000.0
TYRTA,-0.00549602080677884,-0.00549602080677884,-0.00549591015624173
ACLSb,0.032301158208084,0.03230050789385,0.0323011582080819
PHEOX_1,0.0,0.0,0.0
OPMEACPS,1.00122343747697e-05,1.00120328e-05,1.00122343747697e-05
EAR100y,0.0128579551570291,0.012857696289802,0.0128579551570292
EHGLAT,0.0,0.0,0.0
KAS15,0.0,0.0,0.0128679673914027
FALDH2,1.00122343747697e-05,0.0,1.00122343747697e-05
PHYTK,0.0,0.0,0.0
NDH_1_4_um_copy2,0.0,0.0,0.0
KARI_1,0.0124421163073877,0.01244186581218,0.0124421163073877
3HAD120,0.0128579551570291,0.0128576962897569,0.0128579551570292
OGMEACPD,1.00122343747697e-05,1.00120328e-05,1.00122343747697e-05
ACCOAC,0.0906356123945037,0.090633787641705,0.0906356123945037
ASPO5,9.91211203101515e-05,0.0,486.961541968807
PTHPS,0.000683243975765536,0.00068323022012,0.000683243975765536
CITCIa,0.0124421163073877,0.0124418658122067,0.0124421163073877
DAGK_OLE_HDE,0.0,0.0,999.999781790755
DAGK_OLE_PALM,0.0,0.0,999.999781790755
3HAD100,0.0128579551570291,0.0128576962897569,0.0128579551570292
PNTK,7.28162499983664e-06,7.28147840001192e-06,7.28162499983672e-06
3OAR120,0.0128579551570291,0.0128576962897569,0.0128579551570292
3OAR60,0.0128679673914039,0.0128677083225739,0.0128679673914036
3OAR100,0.0128579551570291,0.0128576962897569,0.0128579551570292
3OAR80,0.0128679673914039,0.0128677083225739,0.0128679673914036
ALCD1,1.00122343747697e-05,0.0,1.00122343747697e-05
NDH_1_1_um_copy1,0.0,0.0,486.96144284968
NDH_1_4_um_copy1,0.803440373112894,0.803405210029542,487.764848059731
PCHLDA430,0.000491803301399979,0.0,0.000491803301399979
SFGTHi,1.00122343747697e-05,0.0,1.00122343747697e-05
PCHLDA650,0.0,0.0,0.000491803301399979
GGCLUT2,0.0,0.0,521.263522602602
SPR,0.000683243975765536,0.00068323022012,0.000683243975765536
OPAH,0.0,0.0,521.263522602602
ACGAMK,0.0,0.0,142.232645674397
AMANAPEr,0.0,0.0,0.0
AGDC,0.0,0.0,284.465291348795
ANHMK,0.0,0.0,142.232645674396
RNDR4,0.000204147036586787,0.0,0.000204147036586787
TRPS2,0.0,0.0,0.00256259101630954
PSICSum,16.2397896217972,16.2395093945759,1000.0
NAD_H2,0.0,0.0,99.9343704212837
PPND,0.00549602080677884,0.00549591015624,0.00549602080677884
CBFCum,8.84609450611444,8.11975469728779,987.659229897443
ACM6PH,0.0,0.0,142.232645674396
SUCR,0.0,0.0,781.895283903909
CLt3_1pp,0.0,0.0,0.0
Ktu,0.0,0.0,0.0
THBTGT,0.000683243975765536,0.00068323022012,0.000683243975765536
FDH6,0.0,0.0,95.9314042413868
PCXHtpp,0.0,0.0,1000.0
THISAT,9.69366328102705e-06,9.69346811999922e-06,9.69366328102705e-06
PSIIum,4.04954166166858,3.6899237131949,250.0
ATPSum,4.25384809552764,4.20205833903933,560.901390583439
CYSDES,9.69366328102705e-06,9.69346811999922e-06,9.69366328102705e-06
NO3abcpp,0.374607722307408,0.374600117976109,0.377707722307408
GLNabcpp,0.0,0.0,0.0
GLNS,0.0832350656128202,0.0832333898540832,1000.0
MDDEP1pp,0.0,0.0,71.1163228371982
THII,9.69366328102705e-06,9.69346811999922e-06,9.69366328102705e-06
SHS1,9.69366328102705e-06,9.69346812e-06,9.69366328102705e-06
PSIICSum,16.1981666466743,14.7596948527796,1000.0
NDH_1_1_um_copy2,0.0,0.0,0.0
ASNS1,0.0108351482860285,0.01083493014366,781.906118833994
MDDCP3pp,0.0,0.0,71.1163228371982
MDDCP4pp,0.0,0.0,71.116322837196
MDDCP5pp,0.0,0.0,0.0
MDDEP2pp,0.0,0.0,0.0
MDDEP3pp,0.0,0.0,71.116322837196
MDDEP4pp,0.0,0.0,47.4108818914654
MNHNAtpp,0.0,0.0,387.963308954043
MPTSS,0.0,0.0,0.0
MOADSUx,0.0,0.0,0.0
GTPC,0.0,0.0,0.0
CPMPS,0.0,0.0,0.0
MPTS,0.0,0.0,0.0
MPTAT,0.0,0.0,0.0
MOCOS,0.0,0.0,0.0
EX_sucr_e,0.0802,0.0802,0.0802
EK_colipacy_e,0.0012253787206447,0.001225354050284,0.0012253787206447
CDPDAGS_HDE_PALM_c,0.0012253787206447,0.001225354050284,0.0012253787206447
PGPS_HDE_PALM_h,0.00315836511974184,0.00315830153286424,0.00315836511974184
PGPP_HDE_PALM_h,0.0012253787206447,0.001225354050284,0.0012253787206447
CDPDAGS_PALM_PALM_c,9.30800140855608e-06,9.307814012e-06,9.30800140855608e-06
PGPS_PALM_PALM_h,9.30800140855608e-06,9.307814012e-06,9.30800140855608e-06
PGPP160,9.30800140855608e-06,9.307814012e-06,9.30800140855608e-06
OXGDC,-0.0641128499144844,-0.0641183978654082,159.555529441506
SSALy,-0.0641128499144844,-0.0641183978654082,159.555529441506
EX_sucr_e,0.0802,0.0802,0.0802
CPMPS_1,0.0,0.0,0.0
