Protein,L_T0_A,L_T0_B,L_T0_C,L_T2_A,L_T2_B,L_T2_C,L_T4_A,L_T4_B,L_T4_C,L_T8_A,L_T8_B,L_T8_C,D_T0_A,D_T0_B,D_T0_C,D_T2_A,D_T2_B,D_T2_C,D_T4_A,D_T4_B,D_T4_C,D_T8_A,D_T8_B,D_T8_C
CARA_SYNE7,1.0018028541205837,1.003760838750954,1.0034084902506666,1.0041340726259744,1.0,1.0035606321541346,1.0008378340605577,1.0002251431288776,0.9974110528224611,0.9960233931713937,0.9944654008792269,0.9954948617035888,0.9952224016383129,0.997192215744932,0.998923696851813,0.9892428101271752,0.9963664010056524,1.00321124756094,1.0015957239917717,0.9971517802065529,1.0025763500880969,1.004665544270243,1.001312957084871,1.0024850331760315
CBID_SYNE7,1.0006285475495866,0.9997852821723975,0.9969712608135473,0.9965956708435053,1.0,0.9969634430648934,0.9981424504854146,1.001500084561098,0.9958984938918399,0.991162876607616,0.9981560572169819,0.9913981487272201,0.9896660619460977,0.9952071974044132,0.9988180133004521,1.001733406008776,1.0046000603674112,0.9864040682495226,0.9915115381569468,0.998111480151985,0.9957901649412987,0.9896875048341465,1.0022767113706674,0.9882156634589095
CCMK2_SYNE7,1.0074489014441277,1.0025496559753746,1.0070672961008917,1.0021532326012659,1.0,1.000989751732333,0.998478464542787,0.9998891106670769,0.9977457460674808,0.9976692199920958,0.994143878545702,0.9999086469022186,1.0029861498788848,0.9985039101636048,1.0022071360033038,0.9993244789518513,0.9995338336777139,1.0006703927522171,0.9967736059933058,0.9973811949079405,0.9960780635586776,0.9965482479192,0.9938558687080431,0.998683516238209
CCMK3_SYNE7,0.9980477222756147,0.9965076245043772,1.0021493253731084,0.9981870253400492,1.0,1.000052004729515,1.0025796324404306,0.9968008607614656,0.9959599192294003,0.9962066443526056,0.997862366628802,0.9954460496420227,1.000958800414148,0.9981525803733673,0.9916370485781816,0.9997551043062357,1.0014837235341538,0.9997442015011857,0.9960531675885332,0.9961107200482332,1.0042230730726773,1.0032172031957305,1.0001718533217736,1.0035432296005282
CCMK4_SYNE7,1.0034509232029494,1.0046250136875863,1.005592634837931,0.9987609799897997,1.0,1.0019554744117154,1.001271001013909,0.9979499853582321,0.9973506210929233,1.0002087358277123,0.9975542199363444,0.999168225771993,0.9996992878252431,0.9959617475917635,0.997150865468849,1.0003886565282016,0.9976068791354605,0.9973140934753582,0.995276947546364,0.9933594889025354,0.9980324833139602,0.9959106655193687,0.9940760066295963,0.999405911794706
CCML_SYNE7,1.0026378697905183,1.0031955748385408,0.9992012910834493,1.0029128245760177,1.0,0.9991838151436931,0.9980925075519219,1.0013369620862613,0.9991686486362621,0.9999522353187247,0.9971067832214592,1.0042721110143455,0.9955901180413904,0.992536189027106,0.9974223419562065,0.9867996712582999,0.991701709655426,0.9943899610667872,0.9916858785666152,0.993353719889292,0.9898769419490798,1.0034280156650195,0.9975025854657922,0.9991053825100898
CCMM_SYNE7,1.0061507910037235,1.00292977903715,1.006723255874836,1.0065554776596488,1.0,1.0036283689601848,1.00280987444703,1.0003544094946029,0.998206262616196,0.996223740180034,0.9923762130124625,1.002604423017931,0.999531421565191,0.9970008777608305,0.9980883723962387,1.001992859926717,0.9952777467231195,0.9992081941489678,0.9984293910921872,0.9972364905301797,0.9975143605415047,0.9985321119663624,0.994319430834963,1.001436998701095
CCMO_SYNE7,1.002982018913534,1.0067819504540036,1.0026972038510307,0.9974540820884709,1.0,0.9976243341054282,0.9946134689515505,0.9985231241086118,0.9973936295352422,1.00135989909419,0.9978121659622325,0.993522266687736,1.000123659454686,0.9991595684058253,1.0014646167997474,0.9984058711133496,0.9994305501908282,0.9998231707483043,1.002332110079932,1.0028863112754076,1.0027519373393277,1.005820856559615,1.0049862742584748,1.0035267416020286
CCMP_SYNE7,1.0032609585031,1.0040940891657484,1.0028273504553133,1.001848205236792,1.0,1.005160314851336,1.0043299888067074,1.003957806810678,1.0001540160206797,0.9989636486453888,0.9994338326974119,0.9992130314202146,0.9985071866253934,0.9975949106256561,0.9999527413049972,0.9976559511931967,0.9989152098398596,0.9987648566150589,1.0006902403380629,0.9998844623551247,0.9989106944326808,1.001025582382179,0.9977507960824288,0.9979202291523777
CCS1_SYNE7,0.9604625150883432,0.9565137624349207,0.9631832799356814,0.999508924024393,1.0,0.9949470983618464,0.972976916643407,0.9699956799863989,0.9728710091371545,0.9752615217557895,0.9743853493071332,0.9618448559145706,0.9643792439733857,0.9718023604482791,0.9622086923021669,0.9570040375104515,0.9554880809528339,0.9515499658711633,0.9502730568108962,0.9516688901211916,0.9502130175390293,0.9567666525160202,0.9612048859327947,0.9521231213993465
CCSA_SYNE7,1.0016244623855113,1.0011896343006759,0.9991374050164125,1.0008882189713513,1.0,0.9896533481891326,0.9947797751640969,0.9933261910235048,0.9939201953331529,0.9866771488378853,0.9864347710737608,0.9725123689395927,0.9537483787676008,0.9500208062633602,0.9564638021519469,0.9565435615434071,0.9556221256582447,0.9523024436663192,0.968942983463507,0.967595908708275,0.9695179562921292,0.9845759444324362,0.9840180738574306,0.9787573619665312
CH10_SYNE7,1.0079876007193929,1.0020113692238999,1.0073047778387538,1.005133643777123,1.0,1.0033389905983687,1.0059094180841988,1.0035779662943245,1.0017095339807365,1.0071256931945143,1.0029102979567937,1.0091025508996871,1.0052900293232607,1.0024867156806792,1.004989100077156,1.0109146840140004,1.0057005958288108,1.00669243030111,1.004646438051153,1.0034600844616455,1.004526728350049,1.005768916524955,1.0054696339478635,1.0112324799053471
CH60_SYNE7,1.004358327715799,1.0014382326660387,1.0038573376145485,1.0025535617897015,1.0,1.0030079317914453,1.003338566045978,1.0033106919949293,0.9999865380532232,1.0045515865049415,1.002377907417659,1.0065493937837604,1.0036187435119162,1.0014213595276482,1.0032660587522715,1.006722781480276,1.0033312673219346,1.0036735284752398,1.0012604468401245,1.0021621145707666,1.0022503663527842,1.0052072892906923,1.0013745079286682,1.0072417052182823
CHLB_SYNE7,1.0032939354960702,1.0093739713630183,1.009806005751622,0.9926202700608658,1.0,1.0120323533951154,1.0140762081121875,1.0159955925824475,1.0214908896195278,1.0270855193664001,1.0445961155271621,1.0402015860075366,1.0535429878366207,1.0537282077771142,1.0496441810639854,1.0480910344643974,1.0579833447859974,1.0597881511426959,1.054165295548157,1.053612109356188,1.0594058230543186,1.0462052386515064,1.0560033274770537,1.051688579514515
CHLD_SYNE7,1.0005078892094854,1.0026917464291993,1.0008231810257635,0.9976691441786648,1.0,0.9996668984682139,1.001776933840394,1.0009275782133125,1.0008541990513624,1.0023931195269682,1.0050796116221605,1.004262145462703,0.9886844345639848,0.9897929419013145,0.9901592048056179,0.9869658982213991,0.9890491726623873,0.9891618633488871,0.9905278134647023,0.9903329473622874,0.9918168229107517,0.9979277178294681,0.9995817944499296,0.9960225771075606
CHLL_SYNE7,1.0217048562675426,1.0218729281000969,1.0177635387543844,0.9973917983719093,1.0,1.0273924934511989,1.0309929420666906,1.0267306031304868,1.015146446637532,1.0278845461703017,1.0471169259424298,1.047192632786566,1.0229631738297784,1.0257965360730432,1.0345711506337005,1.0364089371412446,1.0282852530349043,1.0294429736106712,1.0224265344338508,1.033260017853233,1.0317972213538986,1.025342587094656,1.0341767141215918,1.0279886839125982
CHLN_SYNE7,0.997977394869372,0.9970445328510004,0.9897210428106564,0.9969224034275074,1.0,1.004734048918785,1.0098608363314259,1.007005603464886,1.0020086579286067,1.0302214121954598,1.0351888076009628,1.022491877004082,1.0143345857406585,1.0119556495133,1.0190585093186537,1.0301344975275495,1.031735238809985,1.025758740212141,1.034440345880109,1.035426352839414,1.0359954890454703,1.0321148323321254,1.0403007176976533,1.0355882918151
CINAL_SYNE7,1.0066625553768516,1.0020997263543152,1.004334651565674,1.0001151798629997,1.0,1.0000104416632922,1.000462480760982,0.9966547407339218,1.0000124621745923,0.9954974715707957,0.9975931569025106,1.000918985251984,1.003402268184864,1.001554461635049,1.0031001050318487,0.9999860142809572,1.0023077035704002,1.0015639527274356,0.9995799938263368,1.004302666389443,1.0041423565770347,1.0026998781388075,1.0069511069976287,1.0020891711682034
CLPB1_SYNE7,1.0054333688113852,1.0045722029595023,1.006228028321455,1.0015211426339858,1.0,1.0025456806548976,1.001265353206146,1.0013734063771773,1.0010292392933948,1.0030136129180067,1.0016955613487448,1.002288735950283,0.9999074317698319,1.0000889054452968,0.9998293128414315,0.9987324343106473,0.9988251563606889,0.9982295275589997,0.998092465913095,0.9975778916391909,0.9990930507614837,0.9997643573132107,0.9981084045818918,1.0019893695150535
CLPB2_SYNE7,1.0020317699546575,1.0008397304639496,1.0011086101816096,1.0020337530114547,1.0,1.00186044903674,1.002761802357776,1.0024431934826168,1.0020750951044821,1.0049852929778176,1.0044392945743952,1.0057637056378859,0.998252395333567,0.9979333805646551,0.9991656879223039,0.9975372983016212,0.9980285069553685,0.9983186285867437,0.9973457978821197,0.9998603333097646,0.9995681028873528,1.0057784637997278,1.0040365889016583,1.0033273954719908
CLPP1_SYNE7,1.0034509605456576,1.0036163383255061,1.0075128719072928,1.0048929854621154,1.0,1.0003715259088826,0.9920781586729707,0.9989794656885251,0.9941326928902312,0.9948790035488752,0.986262221120253,0.9930142300745605,1.0006422539889626,0.9994813813299704,0.9973957059583469,0.9979336178562218,0.9960925079151658,1.0008652554125563,0.9968632640777739,0.9938677584449594,0.9977088149198701,0.9954056610288621,0.9879348048315079,0.9957898734995118
CLPP2_SYNE7,1.0055863273578645,1.003239050651037,1.0070567177053715,1.0028846376977207,1.0,1.001129925533193,0.9975209610717012,0.9960772161900514,0.9958444224041008,0.9871386152085726,0.9859961819652291,0.9937407607975174,1.0009566857886434,0.9976253814692211,0.9993756061755049,1.0029554087394679,0.9987455760870029,1.00054847763012,0.999199233436506,0.9967250394001096,0.9975800161867184,0.9909391089946574,0.9914824324231957,0.9934649458193053
CLPP3_SYNE7,1.005464862873193,1.0044069770162718,1.0069259951329474,1.0033392454904881,1.0,1.0022802473858186,1.0015106717661313,0.9987736873394075,0.9972368044505867,0.9928535225298024,0.9904116304202766,0.9953120402998191,1.0033816094744001,1.0032309485626707,1.0036146924133522,1.0042750346953635,0.9987872210096304,1.0031281527295204,0.9998781272175726,0.9997196488288947,0.9986636320326857,0.9946266187732258,0.992720857644641,0.9986174438879072
CLPR_SYNE7,0.99903317467527,0.9997126067336612,1.0004524916851913,1.00164000785684,1.0,1.0024156636327926,1.0043945249767738,1.002389630393926,1.0030569627132138,1.002354461662581,1.003251959258863,1.0018347054378764,0.996863295763129,0.996247032262505,0.9954508574376081,0.9952863507022016,0.998001528159699,0.9978305291454082,1.0010464710797782,0.9967204814503137,1.0010577826015954,1.0099050944290742,1.0094731330352291,1.0051014113969043
CLPS_SYNE7,0.9949059178916239,0.9996117006721764,0.9964560748052249,1.008677367240117,1.0,0.9979104430511455,1.0025802985841568,1.0052978193931255,0.9990585999713372,0.9979479553323594,0.9995918004841375,0.9991755838821834,0.9906216161914518,0.9910895605889062,0.9909648254968231,1.0030472472062282,1.005791745321136,0.9992064551075737,1.012569831874209,1.0105224695393855,1.0129432739050408,1.0238134326447628,1.0241896486213042,1.021403735004533
CLPX_SYNE7,0.9987355635067054,1.0007157321497533,0.9997682771577726,1.0026924467377447,1.0,1.0024431501643916,1.005306448528264,1.004008442174721,1.0054156696079644,1.0084283723151612,1.0111691689165065,1.0104241157487932,1.0075904262024291,1.0100014381366442,1.0075999341785395,1.005532010618245,1.0068785215564258,1.006117663818969,1.0033088733080682,1.0046708093810683,1.0076881509565012,1.0060241335706308,1.0099228835953509,1.0068731555914114
CMPR_SYNE7,0.9985699726130096,0.9983012032946077,1.0027139280882615,0.9983040023985935,1.0,1.0003533621984686,0.999274083391422,0.9990324843729153,0.9994774546975145,0.9997902544572645,1.000360913537357,0.9971450640049833,1.0025728936203424,1.0058362500077287,0.9989931415343043,1.0045010654539426,1.0021098763129512,1.0027429966260013,1.0038644443794944,1.0033635548365987,1.0034695011216728,1.0034492066217315,1.002929096535287,1.0013355962518262
COAD_SYNE7,1.0083636237576645,1.0155517161505487,1.008133770040199,1.0038012580947073,1.0,1.0020418839284104,1.010220910663784,1.0048429518900548,1.0043028627743416,0.9965238710962256,1.0032927469681459,1.0038895816875721,1.007859901657447,1.0084455945604813,1.014456477184096,1.0027554261368279,1.0080449081111131,1.0073120016476913,1.007684297861351,1.008963544268914,1.0124480303274304,1.01078036086471,1.0091838828012187,1.0024197906726569
COAE_SYNE7,0.9984037492003838,0.9973512888056079,0.9993128385521923,1.0025642513205408,1.0,0.998467899326419,1.0026680904180203,1.0028245199933272,1.001851211254876,0.9991353103983371,1.004391126724367,1.0008194571381102,0.9988209375597968,1.000562357534632,0.9973467450982947,1.0056839034499947,0.9975559750480785,1.0010767740401347,1.005891466915551,1.0019996124155275,1.0065458807851324,1.0064694493259367,1.0078255868181605,0.9977364634320066
COBQ_SYNE7,0.9950377228109253,1.0016509427823581,1.0029912774715841,1.0019264389480087,1.0,0.9948998296374907,1.0005823954720485,1.0057339131952232,1.0071536657163662,0.9994295808307102,1.003397249237201,0.9997364536499784,1.004790148517844,1.0090208182280913,1.0042112658277713,1.009817073726818,1.0036052938674445,0.9969069466161783,1.0079894170568096,0.9960636017100057,1.006618804635539,1.00514025186409,1.007879301818996,0.994951933941457
COFH_SYNE7,1.0004792572878483,1.002379925540213,1.0027165380824867,1.0055267577198874,1.0,1.00685663093904,1.0116571173345668,1.0040467813018759,1.0064078159555492,1.0072112545083354,1.010311303837247,1.0108441678448157,1.00484007903013,1.0033165203416798,1.0047566979895541,1.004180298679137,1.0055884120752145,1.0053955156614285,1.010965243507499,1.0054971326515956,1.0089462518932217,1.0096225272618053,1.013748256385628,1.0161888363933644
CPCE_SYNE7,1.0039715007682222,1.000222188455865,1.0075941802716144,0.9999436603527653,1.0,1.0031654228887033,1.0041031686719355,1.0030538189146385,1.0049137449919134,0.9999747722188093,1.0065756652514826,1.0099470477076022,1.0021717876040557,0.9990750393639568,0.9977446014563848,1.0016441950763573,0.9997877348704153,0.9976566510105331,0.9938812091164773,1.0000310615704215,1.0051823683781131,1.0031269482465102,1.0068522016479389,1.0030020898671004
